"Item_Number","Name","Year","Theme","Subtheme","Pieces","Minifigures","Image_URL","GBP_MSRP","USD_MSRP","CAD_MSRP","EUR_MSRP","Packaging","Availability"
"10558","Number Train",2013,"Duplo","",31,1,"http://www.1000steine.com/brickset/images/10558-1.jpg",12.99,19.99,19.99,19.99,"Box","Retail"
"10559","A Fairy Tale",2013,"Duplo","",15,NA,"http://www.1000steine.com/brickset/images/10559-1.jpg",9.99,12.99,15.99,14.99,"Blister pack","Retail"
"10560","Peekaboo Jungle",2013,"Duplo","",13,NA,"http://www.1000steine.com/brickset/images/10560-1.jpg",9.99,12.99,15.99,14.99,"Blister pack","Retail"
"10561","Toddler Starter Building Set",2013,"Duplo","",37,NA,"http://www.1000steine.com/brickset/images/10561-1.jpg",17.99,19.99,19.99,19.99,"Box","Retail"
"10655","LEGO Monster Trucks",2013,"Bricks and More","",197,3,"http://www.1000steine.com/brickset/images/10655-1.jpg",14.99,19.99,24.99,19.99,"Box","Retail"
"10656","My First LEGO Princess",2013,"Bricks and More","",88,1,"http://www.1000steine.com/brickset/images/10656-1.jpg",6.99,9.99,12.99,7.99,"Box","Retail"
"10657","My First LEGO Set",2013,"Bricks and More","",148,1,"http://www.1000steine.com/brickset/images/10657-1.jpg",9.99,14.99,19.99,12.99,"Box","Retail"
"10659","Vehicle Suitcase",2013,"Bricks and More","",146,2,"http://www.1000steine.com/brickset/images/10659-1.jpg",19.99,24.99,29.99,24.99,"Other","Retail"
"10660","House Suitcase",2013,"Bricks and More","",151,2,"http://www.1000steine.com/brickset/images/10660-1.jpg",19.99,24.99,29.99,24.99,"Other","Retail"
"10661","My First LEGO Fire Station",2013,"Bricks and More","",90,1,"http://www.1000steine.com/brickset/images/10661-1.jpg",6.99,9.99,12.99,7.99,"Box","Retail"
"10662","LEGO Creative Bucket",2013,"Bricks and More","",607,NA,"http://www.1000steine.com/brickset/images/10662-1.jpg",19.99,29.99,39.99,24.99,"Bucket","Retail"
"10663","Creative Chest",2013,"Bricks and More","",609,3,"http://www.1000steine.com/brickset/images/10663-1.jpg",39.99,NA,NA,39.99,"Tub","Retail"
"10664","Creative Tower",2013,"Bricks and More","",1600,NA,"http://www.1000steine.com/brickset/images/10664-1.jpg",49.99,NA,NA,59.99,"Canister","Retail"
"10937","Batman: Arkham Asylum Breakout",2013,"DC Comics Super Heroes","Batman",1619,8,"http://www.1000steine.com/brickset/images/10937-1.jpg",129.99,159.99,209.99,159.99,"Box","LEGO exclusive"
"2000430","Identity and Landscape Kit",2013,"Serious Play","",NA,NA,"http://www.1000steine.com/brickset/images/2000430-1.jpg",NA,789.99,789.99,NA,"Not specified","Not specified"
"2000431","Connections Kit",2013,"Serious Play","",2455,NA,"http://www.1000steine.com/brickset/images/2000431-1.jpg",490.18,754.99,754.99,NA,"Not specified","Not specified"
"20214","Adventure Designer",2013,"Master Builder Academy","",638,NA,"http://www.1000steine.com/brickset/images/20214-1.jpg",NA,79.99,NA,NA,"Box","LEGO exclusive"
"20215","Invention Designer",2013,"Master Builder Academy","",675,3,"http://www.1000steine.com/brickset/images/20215-1.jpg",NA,79.99,NA,NA,"Box","LEGO exclusive"
"20216","Robot & Micro Designer",2013,"Master Builder Academy","",383,NA,"http://www.1000steine.com/brickset/images/20216-1.jpg",NA,49.99,NA,NA,"Box","LEGO exclusive"
"20217","Action Designer",2013,"Master Builder Academy","",576,NA,"http://www.1000steine.com/brickset/images/20217-1.jpg",NA,79.99,NA,NA,"Box","LEGO exclusive"
"21015","The Leaning Tower of Pisa",2013,"Architecture","Landmark Series",345,NA,"http://www.1000steine.com/brickset/images/21015-1.jpg",29.99,34.99,44.99,34.99,"Box","Retail - limited"
"21017","Imperial Hotel",2013,"Architecture","Architect Series",1188,NA,"http://www.1000steine.com/brickset/images/21017-1.jpg",99.99,129.99,159.99,119.99,"Box","LEGO exclusive"
"21018","United Nations Headquarters",2013,"Architecture","Landmark Series",597,NA,"http://www.1000steine.com/brickset/images/21018-1.jpg",49.99,49.99,59.99,49.99,"Box","LEGO exclusive"
"21050","Architecture Studio",2013,"Architecture","",1210,NA,"http://www.1000steine.com/brickset/images/21050-1.jpg",149.99,159.99,NA,149.99,"Box","Retail - limited"
"21103","The DeLorean Time Machine",2013,"Ideas","",401,2,"http://www.1000steine.com/brickset/images/21103-1.jpg",34.99,34.99,44.99,39.99,"Box","LEGO exclusive"
"21105","Minecraft Micro World: The Village",2013,"Minecraft","",466,3,"http://www.1000steine.com/brickset/images/21105-1.jpg",29.99,34.99,44.99,34.99,"Not specified","Not specified"
"21106","Minecraft Micro World: The Nether",2013,"Minecraft","",469,3,"http://www.1000steine.com/brickset/images/21106-1.jpg",29.99,34.99,44.99,34.99,"Not specified","Not specified"
"30106","Ice Cream Stand",2013,"Friends","",34,1,"http://www.1000steine.com/brickset/images/30106-1.jpg",NA,4.99,NA,NA,"Polybag","Retail - limited"
"30166","Robin and Redbird Cycle",2013,"DC Comics Super Heroes","Batman",40,1,"http://www.1000steine.com/brickset/images/30166-1.jpg",NA,4.99,NA,NA,"Polybag","Promotional"
"30167","Iron Man vs. Fighting Drone",2013,"Marvel Super Heroes","Avengers",24,1,"http://www.1000steine.com/brickset/images/30167-1.jpg",NA,4.99,NA,NA,"Polybag","Retail - limited"
"30216","Lake-town Guard",2013,"The Hobbit","The Desolation of Smaug",31,1,"http://www.1000steine.com/brickset/images/30216-1.jpg",NA,4.99,NA,NA,"Polybag","Retail - limited"
"30225","Coast Guard Seaplane",2013,"City","Coast Guard",37,1,"http://www.1000steine.com/brickset/images/30225-1.jpg",NA,3.99,NA,NA,"Polybag","Retail - limited"
"30230","Mini Mech",2013,"Space","Galaxy Squad",28,1,"http://www.1000steine.com/brickset/images/30230-1.jpg",NA,3.99,NA,NA,"Polybag","Promotional"
"30231","Space Insectoid",2013,"Space","Galaxy Squad",27,1,"http://www.1000steine.com/brickset/images/30231-1.jpg",NA,3.49,NA,NA,"Polybag","Promotional"
"30240","Z-95 Headhunter",2013,"Star Wars","Mini Building Set",54,NA,"http://www.1000steine.com/brickset/images/30240-1.jpg",NA,4.99,NA,NA,"Polybag","Retail - limited"
"30241","Mandalorian Fighter",2013,"Star Wars","Mini Building Set",49,NA,"http://www.1000steine.com/brickset/images/30241-1.jpg",NA,4.99,NA,NA,"Polybag","Retail - limited"
"30242","Republic Frigate",2013,"Star Wars","Mini Building Set",45,NA,"http://www.1000steine.com/brickset/images/30242-1.jpg",NA,4.99,6.99,NA,"Polybag","Promotional"
"30250","Ewar's Acro Fighter",2013,"Legends Of Chima","",33,1,"http://www.1000steine.com/brickset/images/30250-1.jpg",NA,3.99,NA,NA,"Polybag","Promotional"
"30260","Lone Ranger's Pump Car",2013,"The Lone Ranger","",24,1,"http://www.1000steine.com/brickset/images/30260-1.jpg",NA,3.99,NA,NA,"Polybag","Promotional"
"30270","Kraang's Turtle Target Practice ",2013,"Teenage Mutant Ninja Turtles","",36,1,"http://www.1000steine.com/brickset/images/30270-1.jpg",NA,3.99,NA,NA,"Polybag","Retail - limited"
"31000","Mini Speeder",2013,"Creator","",65,NA,"http://www.1000steine.com/brickset/images/31000-1.jpg",4.99,6.99,8.99,5.99,"Canister","Retail"
"31001","Mini Skyflyer",2013,"Creator","",62,NA,"http://www.1000steine.com/brickset/images/31001-1.jpg",4.99,6.99,8.99,5.99,"Canister","Retail"
"31002","Super Racer",2013,"Creator","",121,NA,"http://www.1000steine.com/brickset/images/31002-1.jpg",9.99,14.99,17.99,9.99,"Box","Retail"
"31003","Red Rotors",2013,"Creator","",145,NA,"http://www.1000steine.com/brickset/images/31003-1.jpg",9.99,14.99,17.99,9.99,"Box","Retail"
"31004","Fierce Flyer",2013,"Creator","",166,NA,"http://www.1000steine.com/brickset/images/31004-1.jpg",9.99,14.99,17.99,9.99,"Box","Retail"
"31005","Construction Hauler",2013,"Creator","",256,NA,"http://www.1000steine.com/brickset/images/31005-1.jpg",12.99,17.99,19.99,14.99,"Box","Retail"
"31006","Highway Speedster",2013,"Creator","",286,NA,"http://www.1000steine.com/brickset/images/31006-1.jpg",14.99,24.99,29.99,19.99,"Box","Retail"
"31007","Power Mech",2013,"Creator","",223,NA,"http://www.1000steine.com/brickset/images/31007-1.jpg",14.99,19.99,24.99,19.99,"Box","Retail"
"31008","Thunder Wings",2013,"Creator","",235,NA,"http://www.1000steine.com/brickset/images/31008-1.jpg",14.99,19.99,24.99,19.99,"Box","Retail"
"31009","Small Cottage",2013,"Creator","",271,1,"http://www.1000steine.com/brickset/images/31009-1.jpg",19.99,24.99,29.99,26.99,"Box","Retail"
"31010","Tree House",2013,"Creator","",356,1,"http://www.1000steine.com/brickset/images/31010-1.jpg",24.99,29.99,39.99,29.99,"Box","Retail"
"31011","Aviation Adventures",2013,"Creator","",618,NA,"http://www.1000steine.com/brickset/images/31011-1.jpg",49.99,59.99,79.99,49.99,"Not specified","Not specified"
"31012","Family House",2013,"Creator","",756,2,"http://www.1000steine.com/brickset/images/31012-1.jpg",59.99,69.99,89.99,59.99,"Box","Retail"
"31313","Mindstorms EV3",2013,"Mindstorms","EV3",601,NA,"http://www.1000steine.com/brickset/images/31313-1.jpg",299.99,349.99,399.99,349.99,"Box","Retail - limited"
"40051","Valentine's Day Heart Box",2013,"Seasonal","Valentines",54,NA,"http://www.1000steine.com/brickset/images/40051-1.jpg",3.99,4.99,6.99,4.99,"Polybag","LEGO exclusive"
"40052","Springtime Scene",2013,"Seasonal","Spring",88,2,"http://www.1000steine.com/brickset/images/40052-1.jpg",6.99,7.99,9.99,7.99,"Polybag","LEGO exclusive"
"40053","Easter Bunny with Basket",2013,"Seasonal","Easter",96,NA,"http://www.1000steine.com/brickset/images/40053-1.jpg",3.99,4.99,6.99,4.99,"Polybag","LEGO exclusive"
"40054","Summer Scene",2013,"Seasonal","Summer",40,1,"http://www.1000steine.com/brickset/images/40054-1.jpg",3.99,4.99,6.99,4.99,"Polybag","LEGO exclusive"
"40055","Halloween Pumpkin",2013,"Seasonal","Halloween",52,NA,"http://www.1000steine.com/brickset/images/40055-1.jpg",3.99,4.99,6.99,4.99,"Polybag","LEGO exclusive"
"40056","Thanksgiving Feast",2013,"Seasonal","Thanksgiving",46,2,"http://www.1000steine.com/brickset/images/40056-1.jpg",6.99,7.99,9.99,7.99,"Polybag","LEGO exclusive"
"40057","Fall Scene",2013,"Seasonal","Fall",72,3,"http://www.1000steine.com/brickset/images/40057-1.jpg",6.99,7.99,9.99,7.99,"Polybag","LEGO exclusive"
"40058","Decorating the Tree",2013,"Seasonal","Christmas",110,2,"http://www.1000steine.com/brickset/images/40058-1.jpg",6.99,7.99,9.99,7.99,"Polybag","LEGO exclusive"
"40059","Santa's Sleigh",2013,"Seasonal","Christmas",77,2,"http://www.1000steine.com/brickset/images/40059-1.jpg",6.99,7.99,9.99,7.99,"Polybag","LEGO exclusive"
"40061","Igloo",2013,"Promotional","Monthly Mini Model Build",40,NA,"http://www.1000steine.com/brickset/images/40061-1.jpg",0,0,NA,NA,"Polybag","LEGO exclusive"
"40062","Log Cabin",2013,"Promotional","Monthly Mini Model Build",59,NA,"http://www.1000steine.com/brickset/images/40062-1.jpg",0,0,NA,NA,"Polybag","LEGO exclusive"
"40063","Sea Turtle",2013,"Promotional","Monthly Mini Model Build",29,NA,"http://www.1000steine.com/brickset/images/40063-1.jpg",0,0,NA,NA,"Polybag","LEGO exclusive"
"40064","Lamb",2013,"Promotional","Monthly Mini Model Build",32,NA,"http://www.1000steine.com/brickset/images/40064-1.jpg",0,0,NA,NA,"Polybag","LEGO exclusive"
"40065","Kingfisher",2013,"Promotional","Monthly Mini Model Build",21,NA,"http://www.1000steine.com/brickset/images/40065-1.jpg",0,0,NA,NA,"Polybag","LEGO exclusive"
"40066","Fisherman",2013,"Promotional","Monthly Mini Model Build",37,NA,"http://www.1000steine.com/brickset/images/40066-1.jpg",0,0,NA,NA,"Polybag","LEGO exclusive"
"40067","Crab",2013,"Promotional","Monthly Mini Model Build",37,NA,"http://www.1000steine.com/brickset/images/40067-1.jpg",0,0,NA,NA,"Polybag","LEGO exclusive"
"40068","Flamingo",2013,"Promotional","Monthly Mini Model Build",31,NA,"http://www.1000steine.com/brickset/images/40068-1.jpg",0,0,NA,NA,"Polybag","LEGO exclusive"
"40069","Pirate",2013,"Promotional","Monthly Mini Model Build",44,NA,"http://www.1000steine.com/brickset/images/40069-1.jpg",0,0,NA,NA,"Polybag","LEGO exclusive"
"40070","Witch",2013,"Promotional","Monthly Mini Model Build",22,NA,"http://www.1000steine.com/brickset/images/40070-1.jpg",0,0,NA,NA,"Polybag","LEGO exclusive"
"40071","Lawn mower",2013,"Promotional","Monthly Mini Model Build",NA,NA,"http://www.1000steine.com/brickset/images/40071-1.jpg",0,0,NA,NA,"Polybag","LEGO exclusive"
"40072","Rocking Horse",2013,"Promotional","Monthly Mini Model Build",NA,NA,"http://www.1000steine.com/brickset/images/40072-1.jpg",0,0,NA,NA,"Polybag","LEGO exclusive"
"40077","Geoffrey",2013,"Miscellaneous","Promotional",90,NA,"http://www.1000steine.com/brickset/images/40077-1.jpg",4.99,NA,NA,NA,"Polybag","Retail - limited"
"40080","Friends Pencil Holder",2013,"Friends","",138,NA,"http://www.1000steine.com/brickset/images/40080-1.jpg",10.49,14.99,17.99,12.99,"Box","LEGO exclusive"
"41000","Water Scooter Fun",2013,"Friends","",28,1,"http://www.1000steine.com/brickset/images/41000-1.jpg",4.99,6.99,7.99,5.99,"Box","Retail"
"41001","Mia's Magic Tricks",2013,"Friends","",90,1,"http://www.1000steine.com/brickset/images/41001-1.jpg",9.99,9.99,12.99,9.99,"Box","Retail"
"41002","Emma's Karate Class",2013,"Friends","",93,1,"http://www.1000steine.com/brickset/images/41002-1.jpg",9.99,9.99,12.99,9.99,"Box","Retail"
"41003","Olivia's Newborn Foal",2013,"Friends","",70,1,"http://www.1000steine.com/brickset/images/41003-1.jpg",9.99,9.99,12.99,9.99,"Box","Retail"
"41004","Rehearsal Stage",2013,"Friends","",198,1,"http://www.1000steine.com/brickset/images/41004-1.jpg",17.99,19.99,24.99,19.99,"Box","Retail"
"41005","Heartlake High",2013,"Friends","",487,3,"http://www.1000steine.com/brickset/images/41005-1.jpg",49.99,49.99,59.99,49.99,"Box","Retail"
"41006","Downtown Bakery",2013,"Friends","",253,2,"http://www.1000steine.com/brickset/images/41006-1.jpg",24.99,29.99,34.99,24.99,"Box","Retail"
"41007","Heartlake Pet Salon",2013,"Friends","",242,2,"http://www.1000steine.com/brickset/images/41007-1.jpg",29.99,29.99,39.99,29.99,"Box","Retail"
"41008","Heartlake City Pool",2013,"Friends","",423,2,"http://www.1000steine.com/brickset/images/41008-1.jpg",39.99,39.99,49.99,39.99,"Box","Retail"
"41009","Andrea's Bedroom",2013,"Friends","",75,1,"http://www.1000steine.com/brickset/images/41009-1.jpg",9.99,9.99,12.99,9.99,"Box","Retail"
"41010","Olivia's Beach Buggy",2013,"Friends","",94,1,"http://www.1000steine.com/brickset/images/41010-1.jpg",9.99,9.99,12.99,9.99,"Box","Retail"
"41011","Stephanie's Soccer Practice",2013,"Friends","",80,1,"http://www.1000steine.com/brickset/images/41011-1.jpg",9.99,9.99,12.99,9.99,"Box","Retail"
"41013","Emma's Sports Car",2013,"Friends","",159,1,"http://www.1000steine.com/brickset/images/41013-1.jpg",12.99,14.99,17.99,14.99,"Box","Retail"
"41015","Dolphin Cruiser",2013,"Friends","",612,3,"http://www.1000steine.com/brickset/images/41015-1.jpg",59.99,69.99,89.99,69.99,"Box","Retail"
"41016","Advent Calendar",2013,"Friends","Seasonal",213,2,"http://www.1000steine.com/brickset/images/41016-1.jpg",19.99,29.99,39.99,19.99,"Box","Retail - limited"
"41017","Squirrel's Tree House",2013,"Friends","Animals series 1",41,NA,"http://www.1000steine.com/brickset/images/41017-1.jpg",2.99,4.99,5.99,3.99,"Foil pack","Retail"
"41018","Cat's Playground",2013,"Friends","Animals series 1",31,NA,"http://www.1000steine.com/brickset/images/41018-1.jpg",2.99,4.99,5.99,3.99,"Foil pack","Retail"
"41019","Turtle's Little Oasis",2013,"Friends","Animals series 1",33,NA,"http://www.1000steine.com/brickset/images/41019-1.jpg",2.99,4.99,5.99,3.99,"Foil pack","Retail"
"41020","Hedgehog's Hideaway",2013,"Friends","Animals series 2",34,NA,"http://www.1000steine.com/brickset/images/41020-1.jpg",2.99,4.99,5.99,3.99,"Foil pack","Not specified"
"41021","Poodle's Little Palace",2013,"Friends","Animals series 2",46,NA,"http://www.1000steine.com/brickset/images/41021-1.jpg",2.99,4.99,5.99,3.99,"Foil pack","Not specified"
"41022","Bunny's Hutch",2013,"Friends","Animals series 2",37,NA,"http://www.1000steine.com/brickset/images/41022-1.jpg",2.99,4.99,5.99,3.99,"Foil pack","Not specified"
"41023","Fawn's Forest",2013,"Friends","Animals series 3",35,NA,"http://www.1000steine.com/brickset/images/41023-1.jpg",2.99,4.99,5.99,3.99,"Foil pack","Retail"
"41024","Parrot's Perch",2013,"Friends","Animals series 3",32,NA,"http://www.1000steine.com/brickset/images/41024-1.jpg",2.99,4.99,5.99,3.99,"Foil pack","Retail"
"41025","Puppy's Playhouse",2013,"Friends","Animals series 3",39,NA,"http://www.1000steine.com/brickset/images/41025-1.jpg",2.99,4.99,5.99,3.99,"Foil pack","Retail"
"41999","4x4 Crawler Exclusive Edition ",2013,"Technic","",1585,NA,"http://www.1000steine.com/brickset/images/41999-1.jpg",139.99,199.99,249.99,NA,"Box","Retail - limited"
"42000","Grand Prix Racer",2013,"Technic","",1141,NA,"http://www.1000steine.com/brickset/images/42000-1.jpg",79.99,129.99,149.99,99.99,"Box","Retail"
"42001","Mini Off-Roader",2013,"Technic","",100,NA,"http://www.1000steine.com/brickset/images/42001-1.jpg",7.99,12.99,14.99,9.99,"Box","Retail"
"42002","Hovercraft",2013,"Technic","",170,NA,"http://www.1000steine.com/brickset/images/42002-1.jpg",12.99,19.99,24.99,14.99,"Box","Retail"
"42004","Mini Backhoe Loader",2013,"Technic","",246,NA,"http://www.1000steine.com/brickset/images/42004-1.jpg",17.99,24.99,29.99,19.99,"Box","Retail"
"42005","Monster Truck",2013,"Technic","",329,NA,"http://www.1000steine.com/brickset/images/42005-1.jpg",34.99,49.99,59.99,39.99,"Box","Retail"
"42006","Excavator",2013,"Technic","",720,NA,"http://www.1000steine.com/brickset/images/42006-1.jpg",49.99,79.99,99.99,59.99,"Box","Retail"
"42007","Moto Cross Bike",2013,"Technic","",253,NA,"http://www.1000steine.com/brickset/images/42007-1.jpg",24.99,39.99,49.99,29.99,"Box","Retail"
"42008","Service Truck",2013,"Technic","",1276,NA,"http://www.1000steine.com/brickset/images/42008-1.jpg",99.99,129.99,149.99,109.99,"Box","Retail"
"42009","Mobile Crane MK II",2013,"Technic","",2606,NA,"http://www.1000steine.com/brickset/images/42009-1.jpg",149.99,219.99,249.99,199.99,"Box","Retail"
"42010","Off-road Racer",2013,"Technic","",160,NA,"http://www.1000steine.com/brickset/images/42010-1.jpg",14.99,19.99,24.99,19.99,"Box","Retail"
"42011","Race Car",2013,"Technic","",158,NA,"http://www.1000steine.com/brickset/images/42011-1.jpg",14.99,19.99,24.99,19.99,"Box","Retail"
"44000","FURNO XL",2013,"HERO Factory","",103,NA,"http://www.1000steine.com/brickset/images/44000-1.jpg",14.99,19.99,24.99,19.99,"Foil pack","Retail"
"44001","PYROX",2013,"HERO Factory","",50,NA,"http://www.1000steine.com/brickset/images/44001-1.jpg",9.99,12.99,15.99,12.99,"Foil pack","Retail"
"44002","ROCKA",2013,"HERO Factory","",43,NA,"http://www.1000steine.com/brickset/images/44002-1.jpg",7.99,9.99,11.99,9.99,"Foil pack","Retail"
"44003","SCAROX",2013,"HERO Factory","",46,NA,"http://www.1000steine.com/brickset/images/44003-1.jpg",7.99,9.99,11.99,9.99,"Foil pack","Retail"
"44004","BULK",2013,"HERO Factory","",50,NA,"http://www.1000steine.com/brickset/images/44004-1.jpg",7.99,9.99,11.99,9.99,"Foil pack","Retail"
"44005","BRUIZER",2013,"HERO Factory","",62,NA,"http://www.1000steine.com/brickset/images/44005-1.jpg",9.99,12.99,15.99,12.99,"Foil pack","Retail"
"44006","BREEZ",2013,"HERO Factory","",49,NA,"http://www.1000steine.com/brickset/images/44006-1.jpg",7.99,9.99,11.99,9.99,"Foil pack","Retail"
"44007","OGRUM",2013,"HERO Factory","",59,NA,"http://www.1000steine.com/brickset/images/44007-1.jpg",9.99,12.99,15.99,12.99,"Foil pack","Retail"
"44008","SURGE",2013,"HERO Factory","",66,NA,"http://www.1000steine.com/brickset/images/44008-1.jpg",9.99,12.99,15.99,12.99,"Not specified","Not specified"
"44009","DRAGON BOLT",2013,"HERO Factory","",149,NA,"http://www.1000steine.com/brickset/images/44009-1.jpg",17.99,19.99,24.99,24.99,"Not specified","Not specified"
